Id,PostId,Score,CreationDate,UserId,Tags,ViewCount,AnswerCount
"19567429","14130315","4","2013-01-03 03:50:34","620249","<ant><build><ant-contrib>","13826","3"
"80775111","46913824","4","2017-10-24 15:06:17","4815718","<javascript><firebase><firebase-realtime-database><google-cloud-firestore>","8829","2"
"75635013","44314494","4","2017-06-01 18:33:15","4815718","<firebase><google-analytics><firebase-analytics><google-cloud-functions><firebase-admin>","1433","3"
"120569379","68218403","4","2021-07-02 04:29:19","6106255","<material-ui><next.js><tailwind-css>","7020","0"
"71101824","41961181","4","2017-01-31 15:38:56","3545273","<c++><c++14><constexpr><throw>","1326","1"
"89595516","51309012","4","2018-07-12 15:30:34","3545273","<windows><memory><hook>","2705","3"
"72166990","42513919","4","2017-02-28 17:15:07","3545273","<c><arrays><initialization><memory-address>","127","1"
"14641778","11163725","4","2012-06-22 20:37:33","1267286","<c><arrays><exec>","193","3"
"97413579","55344174","4","2019-03-25 18:36:45","3545273","<c++><linux><file><mmap>","4996","1"
"112235315","63470511","4","2020-08-18 14:18:38","13971264","<java><loops><for-loop><sum>","68","2"
"63083828","24643522","4","2016-06-14 10:50:28","2044766","<ios><swift><uicollectionview>","267067","13"
"108980484","61609606","4","2020-05-05 09:14:40","3545273","<python><pandas>","41","2"
"88459704","50715387","4","2018-06-06 16:58:14","286635","<javascript><node.js><api><express><slack-api>","6038","3"
"37949175","11927849","4","2014-07-01 13:45:23","986623","<javascript><google-maps><google-maps-api-3><autocomplete>","48892","8"
"104785472","59290239","4","2019-12-11 16:37:48","5688187","<c++><operator-precedence><comma-operator>","139","1"
"83282154","48151628","4","2018-01-08 14:03:55","3545273","<c><linux><multithreading><nonblocking><synchronous>","1074","3"
"122677999","69407760","4","2021-10-01 14:43:27","3545273","<c>","62","1"
"80547811","46800199","4","2017-10-17 23:06:49","4815718","<android><firebase><firebase-notifications>","2419","1"
"53591748","32880017","4","2015-10-01 06:17:28","3545273","<c++><factors>","1640","5"
"83348822","48184070","4","2018-01-10 09:49:40","3545273","<c><optimization><encode><compiler-optimization><endianness>","221","2"
"118024276","66767072","4","2021-03-23 16:20:09","3545273","<c>","73","2"
"14818525","11270109","4","2012-06-29 23:26:06","1267286","<objective-c><garbage-collection><objective-c-blocks>","139","2"
"31409364","20919991","4","2014-01-04 11:54:33","1935631","<haskell><functional-programming><ml>","704","6"
"84170764","48586563","4","2018-02-02 16:25:30","3545273","<c++><c><arrays><trie>","558","2"
"25085228","17299223","4","2013-06-25 13:58:41","2044766","<ios><uiimageview><autolayout>","11782","2"
"84163413","48583103","4","2018-02-02 13:17:19","3545273","<c><posix><language-lawyer><eof>","369","1"
"37735922","24334077","4","2014-06-24 21:22:23","3545273","<python><numpy><complex-numbers>","5645","2"
"108511233","61338492","4","2020-04-21 08:12:14","3545273","<c><cs50><credit-card><luhn>","122","0"
"74854363","43909593","4","2017-05-11 08:43:57","3545273","<c++>","79","1"
"332225","514833","4","2009-02-06 01:41:13","24424","<eclipse><workspace>","247999","6"
"100258040","56853912","4","2019-07-02 13:50:31","3545273","<python><python-3.x><multithreading><concurrent.futures>","202","1"
"52046966","32075120","4","2015-08-18 14:30:38","1716356","<php><rename>","196","3"
"70398913","41598011","4","2017-01-11 18:26:21","3545273","<c++><visual-studio><visual-c++><types>","8895","3"
"65150693","38895865","4","2016-08-11 12:05:50","3545273","<python>","495","4"
"69564379","41182124","4","2016-12-16 10:31:11","3545273","<c><bash><gcc><compilation><compiler-errors>","190","0"
"34419665","22604794","4","2014-03-24 10:02:17","1935631","<haskell>","291","1"
"99324790","56360588","4","2019-05-29 12:34:07","3545273","<python><license-key>","7619","1"
"47817088","29845645","4","2015-04-24 10:59:56","377927","<performance><matlab><convolution>","1181","1"
"49302749","30618313","4","2015-06-03 11:09:09","1716356","<php><mysql><mysqli><null>","377","1"
"106851618","60401904","4","2020-02-25 19:36:14","3545273","<c++>","349","2"
"96647815","54942366","4","2019-03-01 10:19:03","2044766","<swift><constraints>","246","2"
"48646136","30272497","4","2015-05-16 08:42:11","3545273","<java><mysql><jdbc>","499","1"
"123550977","69894035","4","2021-11-09 07:18:55","3545273","<c><math><while-loop><sum>","103","2"
"76043097","44524660","4","2017-06-13 15:25:26","4815718","<ios><swift><firebase><firebase-cloud-messaging>","8451","4"
"66582480","39637183","4","2016-09-22 12:44:18","3545273","<eclipse><debugging><lambda><java-8>","16619","2"
"124571657","70471038","4","2021-12-24 08:45:09","3545273","<python><subclass><python-module><sys><python-os>","29","0"
"119904133","67836819","4","2021-06-04 12:02:12","3545273","<python><json><python-3.x><jsonparser>","63","2"
"122510445","69313891","4","2021-09-24 11:08:16","3545273","<c++><windows>","51","1"
"85250266","49120814","4","2018-03-06 02:15:49","4815718","<firebase><firebase-realtime-database><firebase-cloud-messaging><google-cloud-functions><firebase-admin>","1108","1"
"42177359","26802007","4","2014-11-07 13:13:38","3545273","<floating-point><embedded><vxworks>","514","1"
"124506318","70434381","4","2021-12-21 11:05:04","3545273","<python><variables><tuples>","48","2"
"97485915","55379559","4","2019-03-27 16:15:48","3545273","<c><compiler-construction><flex-lexer><preprocessor>","656","0"
"37670023","24361392","4","2014-06-23 08:33:17","3545273","<java><spring><spring-mvc>","5447","3"
"123448910","69837684","4","2021-11-04 10:33:12","3545273","<c><pragma>","83","1"
"122455849","69282537","3","2021-09-22 11:17:53","3545273","<python><email><smtplib><email-client>","256","1"
"84127224","48546883","3","2018-02-01 14:56:56","4815718","<android><firebase><google-analytics><analytics><firebase-analytics>","3887","1"
"124978856","70696628","3","2022-01-13 12:34:09","3545273","<python>","67","0"
"106381531","60147553","3","2020-02-10 09:51:08","3545273","<python>","86","1"
"87897170","50440230","3","2018-05-21 03:04:22","5487673","<angular>","757","1"
"106567658","60247783","3","2020-02-16 11:07:59","3545273","<c++><string><algorithm><stl>","3143","7"
"117084155","66225612","3","2021-02-16 13:53:45","3545273","<c><posix>","71","0"
"66052992","39361873","3","2016-09-07 05:40:30","4169262","<objective-c><iphone><ios7>","2862","4"
"50070768","31022372","3","2015-06-24 09:38:04","194345","<c#><asp.net><asp.net-mvc><charts><asp.net-charts>","1408","1"
"125351006","70907177","3","2022-01-29 16:00:04","3545273","<c><gcc><glibc>","56","1"
"51262243","31658753","3","2015-07-27 16:47:50","3074750","<php><html><apache>","1559","1"
"74580694","43769298","3","2017-05-03 20:42:46","4815718","<javascript><firebase><google-cloud-functions>","437","0"
"106805077","60376932","3","2020-02-24 13:29:28","3545273","<c#>","64","2"
"119988344","67884025","3","2021-06-08 09:05:31","3545273","<c><floating-point><printf><scanf>","60","1"
"107086027","60531150","3","2020-03-04 17:05:03","3545273","<python><pandas><dataframe><datetime64>","3060","1"
"75083071","44028011","3","2017-05-17 14:55:34","3545273","<python><json><parsing>","152","1"
"81021396","47036355","3","2017-10-31 14:13:08","3545273","<python><string>","90","4"
"122747098","69446170","3","2021-10-05 07:11:45","3545273","<c><recursion><binary-tree>","42","2"
"107349915","60675304","3","2020-03-13 18:12:35","3545273","<c><exception><linked-list>","68","0"
"117706077","66584173","3","2021-03-11 14:51:14","3545273","<c++>","199","1"
"59105448","35714489","3","2016-03-01 04:12:17","5487673","<html><angularjs>","141","4"
"125893278","71219331","3","2022-02-22 13:41:18","3545273","<python><bash><awk>","56","0"
"85311391","49153432","3","2018-03-07 13:49:09","3545273","<c++><c><visual-studio-2015>","215","0"
"99904586","56668357","3","2019-06-19 13:08:54","3545273","<python><python-3.x><sqlite>","522","1"
"80019057","46532061","3","2017-10-02 19:16:36","4815718","<android><firebase><firebase-realtime-database><firebase-authentication><build.gradle>","413","0"
"69255872","41024205","3","2016-12-07 18:06:02","4815718","<android><firebase><firebase-authentication>","12796","6"
"53758417","32966768","3","2015-10-06 09:51:35","2615793","<codeigniter>","31","1"
"38145752","24615709","3","2014-07-07 17:07:47","3545273","<java><spring><hibernate><tomcat><spring-mvc>","1296","0"
"123240074","69722121","3","2021-10-26 11:20:47","3545273","<c><pointers><struct>","87","2"
"124985619","70699923","3","2022-01-13 16:51:05","3545273","<c>","51","1"
"119645779","67689665","3","2021-05-25 14:24:19","3545273","<c++><unicode>","88","0"
"64499623","38553864","3","2016-07-24 16:44:02","4815718","<java><android><json><firebase><firebase-realtime-database>","2691","2"
"82345473","47692290","3","2017-12-07 10:44:36","3545273","<c++><arrays><templates><struct>","413","1"
"61062807","36739833","3","2016-04-20 10:05:06","3545273","<python><windows><cmd><pip>","450","0"
"115410855","65281495","3","2020-12-13 22:52:49","3545273","<python><csv>","32","1"
"32553687","21555498","3","2014-02-04 14:47:22","2044766","<ios><objective-c>","65","2"
"11119500","8892921","3","2012-01-17 10:31:41","2044766","<iphone>","533","0"
"38133466","24609645","3","2014-07-07 11:51:49","3545273","<python><maya>","1511","1"
"47076128","29455689","3","2015-04-05 09:01:46","4136873","<html><css><web>","4543","1"
"71576829","42207459","3","2017-02-13 15:36:13","4815718","<android><android-studio><firebase><firebase-assistant>","7555","4"
"107695132","60870070","3","2020-03-26 15:01:58","3545273","<python><random><weighted>","564","2"
"57555539","34909324","3","2016-01-20 20:32:26","5688187","<c><debugging><gcc><visual-studio-2015><console-application>","351","1"
"125489250","70986785","3","2022-02-04 13:07:54","3545273","<python><function><class><if-statement>","42","1"
"49986129","30977780","3","2015-06-22 10:42:20","1716356","<javascript><php><session>","44","1"
"115644417","65411100","3","2020-12-22 15:23:37","3545273","<c++><memory-management><dynamic-memory-allocation>","71","1"
"69293183","41042480","3","2016-12-08 15:20:48","3545273","<c><pointers><struct><char><fwrite>","2130","2"
"36757201","23878004","3","2014-05-26 21:51:05","3545273","<python><python-requests>","23124","2"
"120336070","68084502","3","2021-06-22 13:37:32","3545273","<c++><file-handling>","64","0"
"57093778","34674291","3","2016-01-08 10:10:56","1716356","<php><mysql>","61","3"
"125889338","71219560","3","2022-02-22 11:00:32","3545273","<python><pandas><csv>","29","0"
"87721126","50352481","3","2018-05-15 14:19:46","3545273","<python>","77","2"
"69521035","41158761","3","2016-12-15 08:57:11","3545273","<c>","130","1"
"98139727","55729465","3","2019-04-17 14:54:30","3545273","<c++><arrays><data-structures><hashtable>","204","1"
"78355193","45696551","3","2017-08-15 17:41:52","4815718","<android><android-studio><firebase><android-gradle-plugin><google-play-services>","88920","6"
"107808297","60936186","3","2020-03-30 17:39:53","3545273","<python><pandas><dictionary>","60","1"
"55697847","33970636","3","2015-11-28 11:12:02","3545273","<python><variables>","948","4"
"93300848","53204916","3","2018-11-08 11:03:57","3545273","<python><python-3.x><pip><python-wheel>","276229","15"
"66783341","39743065","3","2016-09-28 09:26:35","3545273","<c++><string><pointers>","124","1"
"89834206","51431194","3","2018-07-19 21:02:59","4815718","<java><android><firebase><google-api><firebase-authentication>","2182","4"
"76821960","44923137","3","2017-07-05 10:10:17","3545273","<python><list-comprehension>","439","1"
"92154294","52609854","3","2018-10-02 14:02:06","3545273","<c++><c++11><for-loop><linked-list><iterator>","424","2"
"120625010","68251245","3","2021-07-05 06:37:36","3545273","<python><encryption><random><hash><discord>","57","0"
"69468545","41132130","3","2016-12-13 23:11:35","6901447","<php><wordpress><date><server><whm>","43","1"
"34687835","22755631","3","2014-03-31 07:19:30","2801779","<android><checkbox><android-activity>","121","1"
"121295088","68633953","3","2021-08-03 09:56:10","14605307","<javascript><typescript>","118","1"
"49197033","30562907","3","2015-05-31 21:31:29","1929635","<python><numpy><amazon-web-services><amazon-ec2><amazon-ami>","3234","0"
"62488709","37496354","3","2016-05-28 08:05:42","3545273","<c><file>","830","1"
"34729640","22778902","3","2014-04-01 07:04:10","2801779","<android><android-actionbar>","10920","2"
"74841098","43903478","3","2017-05-10 22:18:28","4815718","<firebase><google-cloud-functions>","391","0"
"120391798","68116530","3","2021-06-24 13:40:48","3545273","<c++><vector>","62","1"
"70133353","41463344","3","2017-01-04 12:34:39","3545273","<python>","105","3"
"92992024","53046284","3","2018-10-29 13:15:36","6236211","<java><main-method>","15064","1"
"40323728","25782059","3","2014-09-11 08:42:21","3545273","<java><spring><rest><url>","5739","1"
"84786632","48888516","3","2018-02-20 17:12:23","4815718","<firebase><firebase-authentication>","8792","2"
"35742653","23340907","3","2014-04-28 12:21:20","1935631","<haskell>","133","0"
"35862115","23405455","3","2014-05-01 09:57:22","1935631","<haskell><list-comprehension>","1762","2"
"107407573","60707147","3","2020-03-16 13:52:02","3545273","<python><pandas><types>","26","0"
"100041336","56741138","3","2019-06-24 17:16:58","10385242","<java><enums><compiler-errors>","1466","2"
"39257159","25206804","3","2014-08-08 15:23:08","3403755","<javascript><increment>","171","2"
"55120562","33656905","3","2015-11-12 14:35:55","4909335","<java><spring-boot><spring-batch>","3143","0"
"107566043","60797354","3","2020-03-22 09:00:43","3545273","<c><parsing><stdin>","81","3"
"82424918","47730910","3","2017-12-09 19:16:06","4815718","<android><database><firebase><firebase-realtime-database>","31407","11"
"73227664","43071237","3","2017-03-28 14:19:47","3545273","<c><strtok>","342","1"
"98961219","56167157","3","2019-05-16 11:18:29","3545273","<c>","60","1"
"38647779","24881259","3","2014-07-22 08:02:38","3545273","<python><regex>","123","3"
"37382491","24210441","3","2014-06-13 17:14:41","3545273","<java><stack-overflow>","81","1"
"89568732","51295561","3","2018-07-11 23:57:16","4815718","<javascript><node.js><firebase><google-cloud-functions>","4271","1"
"79125326","46080700","3","2017-09-06 18:10:49","4815718","<android><firebase><firebase-authentication><logcat>","67481","1"
"87381127","50181938","3","2018-05-04 19:31:20","1683402","<javascript><angularjs><ngsanitize>","72","1"
"72193694","42528774","3","2017-03-01 10:17:28","3545273","<python><python-2.7>","61","3"
"44074734","27834419","3","2015-01-08 07:21:09","3545273","<c++><winsock>","1410","1"
"42831994","27169611","3","2014-11-27 12:20:42","1935631","<haskell><asymptotic-complexity>","168","1"
"57745452","35008023","3","2016-01-26 07:51:54","3545273","<c><rounding><scanf>","105","1"
"44634498","28128825","3","2015-01-24 22:22:46","3545273","<c><delay><codeblocks><timedelay>","11573","2"
"62065178","37269333","3","2016-05-17 07:20:55","3545273","<python><regex>","63","4"
"66692626","39696570","3","2016-09-26 07:31:41","3545273","<c++><windows><unix><utf-8><utf-16>","194","1"
"77683873","45361230","3","2017-07-27 21:27:06","4815718","<firebase><firebase-realtime-database><firebase-security>","2687","1"
"98964514","56168766","3","2019-05-16 12:51:02","3545273","<python><aggregate><multiple-columns><rows>","79","2"
"110143787","62278057","3","2020-06-09 08:28:18","3545273","<python><c++><performance>","1747","1"
"68749550","6878246","3","2016-11-23 10:58:40","377927","<timer><fortran>","32296","4"
"118489957","67034263","3","2021-04-10 12:18:55","1683402","<javascript><reactjs><vue.js><axios><javascript-objects>","113","0"
"7585105","6457032","3","2011-06-23 17:14:50","116311","<tfs><wix>","1471","1"
"109738365","62046027","3","2020-05-27 14:55:49","3545273","<python><numpy>","73","4"
"96423747","54824186","3","2019-02-22 09:59:03","3545273","<python><tk>","1073","3"
"109586376","61953872","3","2020-05-22 16:23:26","3545273","<python><pandas><optimization>","72","1"
"75440683","44214475","3","2017-05-27 08:25:53","3545273","<python><json>","1549","0"
"2812022","2775823","3","2010-05-05 23:40:56","116311","<perforce><p4v>","111267","6"
"76080937","44543603","3","2017-06-14 12:46:36","4815718","<android><firebase><push-notification><firebase-cloud-messaging><cordova-plugin-fcm>","3686","1"
"125492135","70988138","3","2022-02-04 14:59:54","3545273","<c++><sorting>","46","1"
"36849239","23926409","3","2014-05-29 05:43:15","2801779","<java><android><android-fragments><fragment>","744","2"
"116951654","66150792","3","2021-02-11 08:15:22","3545273","<c++><string><whitespace>","134","1"
"116920942","66132884","3","2021-02-10 08:06:45","3545273","<python><python-3.x><csv>","1808","1"
"59811896","36083795","3","2016-03-18 12:03:37","1716356","<php>","123","1"
"122617882","69373525","3","2021-09-29 09:40:02","3545273","<python><multithreading><visual-studio-code><binance><binance-api-client>","268","3"
"89797384","51412652","3","2018-07-19 00:59:28","4815718","<javascript><firebase><google-cloud-firestore><firebase-admin>","730","1"
"111804114","63226753","3","2020-08-03 09:37:13","3545273","<c><clang><x86-64><bigint><extint>","1040","2"
"50538149","31117510","3","2015-07-07 14:47:08","4500250","<android><android-collapsingtoolbarlayout><android-coordinatorlayout>","7152","6"
"100324087","56888483","3","2019-07-04 13:03:05","3545273","<c><packing><bit-packing><structure-packing>","644","3"
"64729878","38673490","3","2016-07-30 14:35:39","4815718","<java><android><firebase><firebase-realtime-database>","18028","8"
"89738870","51382484","3","2018-07-17 14:08:09","3545273","<c++><printf><echo>","134","1"
"113293451","64067632","3","2020-09-25 16:09:05","5688187","<c++><performance><time>","63","1"
"82826989","47929197","3","2017-12-21 16:41:09","3545273","<python><python-3.x><command-line-arguments><shodan>","1138","1"
"57275178","34764979","3","2016-01-13 11:10:24","3545273","<python><json><python-2.7><unicode>","4528","3"
"101987003","57775930","3","2019-09-03 16:58:51","10740966","<python-3.x><pandas><dataframe><conditional-statements>","16","1"
"85990805","49486472","3","2018-03-26 14:16:52","4815718","<firebase><crashlytics><firebase-crash-reporting>","5377","3"
"113764498","64335492","3","2020-10-13 12:46:47","3545273","<c><function>","36","1"
"80775030","46900212","3","2017-10-24 15:04:26","4815718","<javascript><firebase><firebase-realtime-database><google-cloud-firestore>","541","1"
"38293500","24695126","3","2014-07-11 10:06:55","3545273","<java><sorting><multidimensional-array>","296","5"
"124791346","70593455","3","2022-01-05 13:22:15","3545273","<c>","63","2"
"45048562","28351636","3","2015-02-05 19:28:26","3545273","<python>","406","0"
"110686187","62589828","3","2020-06-26 07:19:52","3545273","<python><string><file>","13770","2"
"9935558","8103310","3","2011-11-12 08:10:38","577042","<php><arrays><function><return>","1019","4"
"42201253","26814418","3","2014-11-08 08:01:53","3545273","<python><asynchronous><nonblocking>","132","1"
"122641249","69387123","2","2021-09-30 06:37:24","3545273","<c++><inheritance><c++17><template-argument-deduction><pure-virtual>","58","0"
"107072328","60523326","2","2020-03-04 10:23:18","3545273","<python><list>","52","1"
"87529560","50255406","2","2018-05-09 14:33:44","3545273","<c><performance><random><boolean>","417","2"
"13452450","10424131","2","2012-05-03 02:37:07","1248745","<php><linux><cron>","546","1"
"44721141","28172170","2","2015-01-27 17:08:36","3545273","<python><multiprocessing><python-multithreading>","130","1"
"122597900","69363003","2","2021-09-28 13:55:22","3545273","<python><json>","38","1"
"67505099","40116798","2","2016-10-18 19:47:20","6901447","<php>","932","3"
"116487302","65884157","2","2021-01-25 11:51:24","1683402","<javascript><reactjs>","49","1"
"35674162","23301673","2","2014-04-25 21:06:48","1810810","<javascript><html><wordpress><css><flexslider>","592","1"
"87368048","50175338","2","2018-05-04 12:58:27","5688187","<c><null><return><printf>","64","1"
"45138074","28400856","2","2015-02-09 00:59:59","3284644","<angularjs><angularjs-scope><angular-ng-if>","1636","1"
"87012572","49998198","2","2018-04-24 09:36:42","3545273","<python><string><python-3.x><python-2.7>","114","2"
"68201539","40478513","2","2016-11-08 03:47:47","5487673","<angularjs><angular-ui-router>","201","2"
"12024503","9497185","2","2012-02-29 10:22:11","194345","<javascript><jquery>","1931","4"
"88298800","50643742","2","2018-06-01 13:13:09","3545273","<python>","117","3"
"107826154","60946171","2","2020-03-31 08:47:30","3545273","<python><deployment>","2466","3"
"43474052","27522498","2","2014-12-17 09:45:07","2044766","<ios><swift><fullscreen>","8544","2"
"108546988","61358753","2","2020-04-22 07:08:23","3545273","<python><largenumber><primality-test>","270","1"
"122351122","69223934","2","2021-09-17 13:15:03","3545273","<c>","46","2"
"68737117","40754358","2","2016-11-23 03:55:55","4815718","<android><firebase><initialization><firebase-cloud-messaging>","12176","2"
"86126505","49559052","2","2018-03-29 14:59:58","3545273","<c><loops>","85","2"
"42413575","26932788","2","2014-11-14 16:29:11","1935631","<haskell>","384","2"
"106834414","60392679","2","2020-02-25 10:45:03","3545273","<python><pandas><dataframe>","121","1"
"65438110","39043664","2","2016-08-19 16:57:56","286635","<node.js><slack-api><ngrok>","3774","1"
"65407336","39028188","2","2016-08-18 22:16:38","4815718","<android><firebase><firebase-realtime-database><database><nosql>","1405","1"
"106658110","60296607","2","2020-02-19 09:24:38","3545273","<python><regex><pandas>","84","2"
"121134730","68542563","2","2021-07-27 09:57:06","3545273","<python><python-3.x>","40","2"
"89151884","51081741","2","2018-06-28 11:30:35","3545273","<python><multithreading><sockets><server>","111","1"
"105818864","59842329","2","2020-01-21 13:44:46","12749461","<r>","45","2"
"48322118","30105460","2","2015-05-07 15:28:08","33795","<python><sockets><tcp>","204","0"
"89606403","51314476","2","2018-07-12 21:44:24","4815718","<firebase><firebase-authentication>","19535","8"
"89775532","51401925","2","2018-07-18 12:47:12","3545273","<c++><regex><sed>","233","0"
"117053467","66208275","2","2021-02-15 13:00:24","3545273","<python><python-3.x><csv><file><io>","57","0"
"120521217","68191832","2","2021-06-30 09:59:39","3545273","<c><emulation><variadic-functions>","92","0"
"120498825","68179056","2","2021-06-29 13:11:50","3545273","<python><amazon-web-services><pdf><aws-lambda><xlsx>","129","0"
"33173092","21897886","2","2014-02-20 10:16:11","1935631","<haskell><naming-conventions>","195","2"
"63391993","37972192","2","2016-06-22 15:52:20","3545273","<linux><bash><macos>","83","1"
"117233953","66312073","2","2021-02-22 08:21:35","3545273","<python><pandas>","45","0"
"63465521","37487492","2","2016-06-24 10:43:44","2044766","<reactjs><npm><react-native>","24495","6"
"61859443","37159068","2","2016-05-11 12:02:15","3545273","<java><algorithm><linked-list>","1663","1"
"23334696","16299313","2","2013-04-30 12:42:19","2044766","<ios><objective-c>","239","1"
"92446073","52761440","2","2018-10-11 13:42:41","3545273","<c++><memory><byte><void><pointer-arithmetic>","482","1"
"100039581","56739831","2","2019-06-24 16:11:41","3545273","<python><url>","44","1"
"23737362","16529762","2","2013-05-13 19:36:08","33795","<python><sqlite><unicode><encoding><ascii>","874","0"
"117553008","66495527","2","2021-03-05 15:54:10","3545273","<c><linked-list><pass-by-reference><singly-linked-list><function-definition>","42","3"
"94372083","53760038","2","2018-12-13 10:47:19","3545273","<python><python-3.x>","5632","2"
"59872368","36115940","2","2016-03-20 15:56:35","3545273","<c><primes><sequences>","123","3"
"94590475","53871484","2","2018-12-20 15:33:22","3545273","<c>","83","2"
"95665666","54293700","2","2019-01-29 18:50:56","6436428","<hl7-fhir>","34","0"
"58940451","35629348","2","2016-02-25 14:08:12","3545273","<java>","742","3"
"58838754","35574343","2","2016-02-23 11:20:39","3545273","<c++><multithreading><networking><server><scalability>","126","0"
"95615319","54402357","2","2019-01-28 12:54:12","3545273","<python><csv><search>","69","2"
"95615951","54402357","2","2019-01-28 13:13:49","3545273","<python><csv><search>","69","2"
"96005737","54605041","2","2019-02-09 10:05:48","3545273","<c><dos>","36","0"
"96437336","54831011","2","2019-02-22 16:24:21","3545273","<python><database>","16","0"
"57857018","35066797","2","2016-01-28 16:33:53","1716356","<ios><audio><tvos>","108","1"
"57819520","35047470","2","2016-01-27 20:45:50","5688187","<c><arrays><sorting><insertion>","645","1"
